headline,link,date,snippet,keyword
AnalysisWhy banning ‘extremist groups’ is dangerous for Indonesia,https://www.washingtonpost.com/news/monkey-cage/wp/2017/07/19/why-banning-extremist-groups-is-dangerous-for-indonesia/?itid=sr_8_2606aa57-21f6-4bcc-8429-2a6a451f213d,2017-07-19,Critics of the new law argue that it has the potential to cause serious unintended consequences.,Extremist group
"AnalysisNo, al-Shabab is not deadlier than Boko Haram. Here are better numbers.",https://www.washingtonpost.com/news/monkey-cage/wp/2017/07/21/no-al-shabab-isnt-more-deadly-than-boko-haram-here-are-better-numbers/?itid=sr_2_2606aa57-21f6-4bcc-8429-2a6a451f213d,2017-07-21,Getting the numbers right is extremely important — because such pronouncements can shape perception and policy.,Extremist group
Credit-card companies sever agreements with extremist groups,https://www.washingtonpost.com/business/economy/credit-card-companies-sever-agreements-with-extremist-groups/2017/08/16/8ca7c65c-8297-11e7-ab27-1a21a8e006ab_story.html?itid=sr_6_2606aa57-21f6-4bcc-8429-2a6a451f213d,2017-08-16,A roundup of national business news.,Extremist group
AnalysisTrump’s incorrect claim that 20 ‘U.S.-designated’ terrorist groups operate in Afghanistan and Pakistan,https://www.washingtonpost.com/news/fact-checker/wp/2017/08/22/trumps-incorrect-claim-that-20-u-s-designated-terror-groups-operate-in-afghanistan-and-pakistan/?itid=sr_7_2606aa57-21f6-4bcc-8429-2a6a451f213d,2017-08-22,"The president used a figure for terrorist groups that mixes apples and oranges, making it too high.",Extremist group
AnalysisAlmost all news coverage of the Barcelona attack mentioned terrorism. Very little coverage of Charlottesville did.,https://www.washingtonpost.com/news/monkey-cage/wp/2017/08/31/almost-all-news-coverage-of-the-barcelona-attack-mentioned-terrorism-very-little-coverage-of-charlottesville-did/?itid=sr_8_2606aa57-21f6-4bcc-8429-2a6a451f213d,2017-08-31,News coverage treats attacks by Muslims very differently than attacks by right-wing extremists.,Extremist group
"Federal government has long ignored white supremacist threats, critics say",https://www.washingtonpost.com/national/federal-government-has-long-ignored-white-supremacist-threats-critics-say/2017/09/02/bf2ed00c-8698-11e7-961d-2f373b3977ee_story.html?itid=sr_7_2606aa57-21f6-4bcc-8429-2a6a451f213d,2017-09-02,White supremacist groups strengthened as government agencies focused on Islamic extremism.,Extremist group
"AnalysisAccusations of racism and grandstanding fly between Wilson and Kelly, overtaking big questions about Niger attack",https://www.washingtonpost.com/news/the-fix/wp/2017/10/20/accusations-of-racism-and-grandstanding-fly-between-wilson-and-kelly-overtaking-big-questions-about-niger-attack/?itid=sr_6_2606aa57-21f6-4bcc-8429-2a6a451f213d,2017-10-20,Rep. Wilson said John Kelly used a racist term to lie about her.,Extremist group
"U. S.-led coalition declares ISIS forces vanquished, battle for Raqqa over",https://www.washingtonpost.com/world/us-led-coalition-declares-isis-forces-vanquished-battle-for-raqqa-over/2017/10/20/85da033a-b4f6-11e7-9b93-b97043e57a22_story.html?itid=sr_6_2606aa57-21f6-4bcc-8429-2a6a451f213d,2017-10-20,"Combat operations concluded, and efforts now turn to rebuilding the Syrian city that once served as the de facto capital of ISIS.",Extremist group
U.S. pledges $60 million to build new African counterterrorism force,https://www.washingtonpost.com/world/national-security/us-pledges-60-million-to-build-new-african-counterterrorism-force/2017/10/30/87a6e9c2-bdc4-11e7-8444-a0d4f04b89eb_story.html?itid=sr_5_2606aa57-21f6-4bcc-8429-2a6a451f213d,2017-10-30,The effort comes amid growing international concern about the Sahel region.,Extremist group
New York attack suspect’s Uzbekistan roots put focus on Central Asia’s battle with extremism,https://www.washingtonpost.com/world/origins-of-new-york-terror-attack-suspect-put-focus-on-central-asia-battle-with-extremism/2017/11/01/b0e223da-beda-11e7-af84-d3e2ee4b2af1_story.html?itid=sr_9_2606aa57-21f6-4bcc-8429-2a6a451f213d,2017-11-01,Uzbekistan and other former Soviet countries carried out harsh crackdowns on Islamist radicalism.,Extremist group
OpinionThe cancer of Islamist extremism spreads around the world,https://www.washingtonpost.com/opinions/the-cancer-of-islamist-extremism-spreads-around-the-world/2017/11/02/30162342-c005-11e7-959c-fe2b598d8c00_story.html?itid=sr_9_2606aa57-21f6-4bcc-8429-2a6a451f213d,2017-11-02,"In search of easy votes, leaders worldwide are forging alliances with dangerous players and destabilizing their countries in the process.",Extremist group
ISIS claims suspected New York truck attacker as its ‘soldier’ as Trump vows military response,https://www.washingtonpost.com/news/post-nation/wp/2017/11/03/isis-claims-suspected-new-york-truck-attacker-as-its-soldier/?itid=sr_7_2606aa57-21f6-4bcc-8429-2a6a451f213d,2017-11-03,The claim fell short of asserting that the group had coordinated or directed the attack.,Extremist group
"PerspectiveRight-wing extremists have a right to speak, not a right to be listened to",https://www.washingtonpost.com/news/posteverything/wp/2017/11/06/right-wing-extremists-have-a-right-to-speak-not-a-right-to-be-listened-to/?itid=sr_9_2606aa57-21f6-4bcc-8429-2a6a451f213d,2017-11-06,We should let people like Richard Spencer and Marc Jonger express their views. But we shouldn't pretend they're valid.,Extremist group
Iraqi forces retake last town under Islamic State control,https://www.washingtonpost.com/world/middle_east/iraqi-forces-retake-last-town-under-isis-control/2017/11/17/f78af80a-cb84-11e7-8321-481fd63f174d_story.html?itid=sr_2_2606aa57-21f6-4bcc-8429-2a6a451f213d,2017-11-17,"Although the group’s “caliphate” has crumbled, fighting continues in the vast desert region bordering Syria.",Extremist group
AnalysisWhy moderate Muslims come to support extremist groups,https://www.washingtonpost.com/news/monkey-cage/wp/2017/11/29/who-supports-extremist-groups-in-a-civil-war-there-are-practical-considerations/?itid=sr_2_2606aa57-21f6-4bcc-8429-2a6a451f213d,2017-11-29,Civil wars lead to a calculation that's not based on ideology.,Extremist group
"World Digest: Dec. 6, 2017",https://www.washingtonpost.com/national/world-digest-dec-6-2017/2017/12/06/a93929d4-da97-11e7-b1a8-62589434a581_story.html?itid=sr_6_2606aa57-21f6-4bcc-8429-2a6a451f213d,2017-12-06,21 reported killed in airstrikes on Syrian village; neo-fascists target Italian newspaper.,Extremist group
"World Digest: Jan. 23, 2018",https://www.washingtonpost.com/national/world-digest-jan-23-2018/2018/01/23/8699d020-0046-11e8-8acf-ad2991367d9d_story.html?itid=sr_3_2606aa57-21f6-4bcc-8429-2a6a451f213d,2018-01-23,Taliban siege of Kabul hotel claims American lives; Iraqi officials seek billions of dollars for reconstruction.,Extremist group
"World Digest: Feb. 19, 2018",https://www.washingtonpost.com/national/world-digest-feb-19-2018/2018/02/19/7a5017bc-159e-11e8-92c9-376b4fe57ff7_story.html?itid=sr_8_2606aa57-21f6-4bcc-8429-2a6a451f213d,2018-02-19,ISIS militants kill 27 Iraqi fighters in ambush; Britain’s sentencing of pedophile called a watershed moment.,Extremist group
"Militant threat emerges in Egyptian desert, opening new front in terrorism fight",https://www.washingtonpost.com/world/militant-threat-emerges-in-egyptian-desert-opening-new-front-in-terrorism-fight/2018/03/13/1b24e776-1653-11e8-930c-45838ad0d77a_story.html?itid=sr_7_2606aa57-21f6-4bcc-8429-2a6a451f213d,2018-03-14,"Abetted by Libya's chaos and a long porous border, militant groups linked to al-Qaeda and the Islamic State are using a vast barren terrain as a safe haven and battlefield.",Extremist group
"ReviewHow masculinity, not ideology, drives violent extremism",https://www.washingtonpost.com/outlook/how-masculinity-not-ideology-drives-violent-extremism/2018/03/20/7b223c90-1e29-11e8-b2d9-08e748f892c0_story.html?itid=sr_10_2606aa57-21f6-4bcc-8429-2a6a451f213d,2018-03-20,Michael Kimmel argues that radical groups give meaning to men who feel like failures.,Extremist group
AnalysisHow educational programs in Africa can help counter violent extremism,https://www.washingtonpost.com/news/monkey-cage/wp/2018/05/17/how-educational-programs-in-africa-can-help-counter-violent-extremism/?itid=sr_5_2606aa57-21f6-4bcc-8429-2a6a451f213d,2018-05-17,Long-term peace and development may rely on more than just education.,Extremist group
"World Digest: May 24, 2018",https://www.washingtonpost.com/national/world-digest-may-24-2018/2018/05/24/4aa47dca-5f5c-11e8-a4a4-c070ef53f315_story.html?itid=sr_10_2606aa57-21f6-4bcc-8429-2a6a451f213d,2018-05-24,Nigerian forces accused of raping rescued women; Saad Hariri picked to form new Lebanese cabinet,Extremist group
AnalysisHere’s a different take on Boko Haram and extremism in Africa,https://www.washingtonpost.com/news/monkey-cage/wp/2018/06/22/heres-a-different-take-on-boko-haram-and-extremism-in-africa/?itid=sr_6_2606aa57-21f6-4bcc-8429-2a6a451f213d,2018-06-22,See things from the perspective of ordinary people fighting extremism.,Extremist group
AnalysisIslamist terrorist groups are turning their attention to West Africa,https://www.washingtonpost.com/news/worldviews/wp/2018/07/03/islamist-terrorist-groups-are-turning-their-attention-to-west-africa/?itid=sr_4_2606aa57-21f6-4bcc-8429-2a6a451f213d,2018-07-03,Analysts and government officials worry that West African states cannot keep up with the growing threat.,Extremist group
"World digest: July 7, 2018",https://www.washingtonpost.com/national/world-digest-july-7-2018/2018/07/07/c70bb98c-8202-11e8-b658-4f4d2a1aeef1_story.html?itid=sr_2_2606aa57-21f6-4bcc-8429-2a6a451f213d,2018-07-07,Haiti drops fuel price hikes after riots; U.K. police officer tested at hospital treating poisoning victims,Extremist group
"In fight against ISIS’s propaganda machine, raids and online trench warfare",https://www.washingtonpost.com/world/national-security/in-fight-against-isiss-propaganda-machine-raids-and-online-trench-warfare/2018/08/19/379d4da4-9f46-11e8-8e87-c869fe70a721_story.html?itid=sr_5_2606aa57-21f6-4bcc-8429-2a6a451f213d,2018-08-19,"Targeted in police action, ISIS’s news agency ‘went down fast,’ but it came back again and again.",Extremist group
"AnalysisKosovo, home to many ISIS recruits, is struggling to stamp out its homegrown terrorism problem",https://www.washingtonpost.com/world/2018/08/24/kosovo-home-many-isis-recruits-is-struggling-stamp-out-its-homegrown-terrorism-problem/?itid=sr_10_2606aa57-21f6-4bcc-8429-2a6a451f213d,2018-08-24,"Former foreign fighters from Kosovo say the country's rehabilitation efforts are doing little, if anything.",Extremist group
"World Digest: Aug. 29, 2018",https://www.washingtonpost.com/national/world-digest-aug-29-2018/2018/08/29/b0ea156a-ab95-11e8-8a0c-70b618c98d3c_story.html?itid=sr_7_2606aa57-21f6-4bcc-8429-2a6a451f213d,2018-08-29,"Suu Kyi’s Nobel won’t be revoked, panel says; Nigeria signs pact with Britain to counter Boko Haram.",Extremist group
OpinionTurkey’s foreign minister: The U.S. must stop arming terrorists in Syria,https://www.washingtonpost.com/news/global-opinions/wp/2018/09/27/turkeys-foreign-minister-the-u-s-must-stop-arming-terrorists-in-syria/?itid=sr_3_2606aa57-21f6-4bcc-8429-2a6a451f213d,2018-09-27,It's time to choose a side.,Extremist group
"World Digest: Oct. 13, 2018",https://www.washingtonpost.com/national/world-digest-oct-13-2018/2018/10/13/29b36e3e-ceef-11e8-a3e6-44daa3d35ede_story.html?itid=sr_4_2606aa57-21f6-4bcc-8429-2a6a451f213d,2018-10-13,Pope Francis defrocks two more bishops in Chile; hundreds of migrants march toward U.S. from Honduras.,Extremist group
"Pittsburgh shooting comes amid rise in hate crimes, growing anxiety about right-wing extremism",https://www.washingtonpost.com/world/national-security/pittsburgh-shooting-comes-amid-rise-in-hate-crimes-growing-anxiety-about-right-wing-extremism/2018/10/28/a4f9fe3c-dade-11e8-b732-3c72cbf131f2_story.html?itid=sr_1_2606aa57-21f6-4bcc-8429-2a6a451f213d,2018-10-28,"Officials are debating changes to the law as the FBI says it has roughly 1,000 ongoing domestic terrorism investigations.",Extremist group
"FBI considers Proud Boys extremists with white-nationalist ties, law enforcement officials say",https://www.washingtonpost.com/nation/2018/11/20/fbi-says-proud-boys-have-white-nationalist-ties-law-enforcement-officials-say/?itid=sr_8_2606aa57-21f6-4bcc-8429-2a6a451f213d,2018-11-19,"The bureau said it doesn't police ideology, only individuals who commit acts of violence or pose a threat to national security.",Extremist group
"In the United States, right-wing violence is on the rise",https://www.washingtonpost.com/national/in-the-united-states-right-wing-violence-is-on-the-rise/2018/11/25/61f7f24a-deb4-11e8-85df-7a6b4d25cfbb_story.html?itid=sr_6_2606aa57-21f6-4bcc-8429-2a6a451f213d,2018-11-25,The number of terrorist attacks motivated by right-wing extremism began growing during the Obama administration and has surged since Trump took office.,Extremist group
PerspectiveHow online hate turns into real-life violence,https://www.washingtonpost.com/nation/2018/11/30/how-online-hate-speech-is-fueling-real-life-violence/?itid=sr_1_2606aa57-21f6-4bcc-8429-2a6a451f213d,2018-11-30,Social media sites have become hubs for the proliferation of white-supremacist propaganda.,Extremist group
The FBI says the Proud Boys are not an extremist group after all,https://www.washingtonpost.com/nation/2018/12/08/fbi-says-proud-boys-are-not-an-extremist-group-after-all/?itid=sr_2_2606aa57-21f6-4bcc-8429-2a6a451f213d,2018-12-07,"An FBI agent said the right-wing group is not considered terroristic, contradicting an earlier Sheriff's report.",Extremist group
"World Digest: Jan. 3, 2019",https://www.washingtonpost.com/national/world-digest-jan-3-2019/2019/01/03/f6f2a9be-0f6d-11e9-84fc-d58c33d6c8c7_story.html?itid=sr_10_2606aa57-21f6-4bcc-8429-2a6a451f213d,2019-01-03,"U.S. officials in Turkey to discuss Gulen extradition, report says; Congo’s Catholic Church says data shows clear election winner.",Extremist group
AnalysisHow defeated is the Islamic State?,https://www.washingtonpost.com/world/2019/01/17/how-defeated-is-islamic-state/?itid=sr_5_2606aa57-21f6-4bcc-8429-2a6a451f213d,2019-01-17,The death of Americans in Syria raises fresh questions about whether the extremist group is really so weak.,Extremist group
"World Digest: Jan. 21, 2019",https://www.washingtonpost.com/national/world-digest-jan-21-2019/2019/01/21/8a65347e-1d87-11e9-8e21-59a09ff1e2a1_story.html?itid=sr_1_2606aa57-21f6-4bcc-8429-2a6a451f213d,2019-01-21,Crisis deepens in Venezuela as soldiers attempt revolt; Islamic State targets U.S.-Kurdish convoy in northern Syria.,Extremist group
OpinionSaudi Arabia still isn’t doing enough to fight the financing of terrorism,https://www.washingtonpost.com/opinions/global-opinions/saudi-arabia-still-isnt-doing-enough-to-fight-the-financing-of-terrorism/2019/02/19/bdb300d4-3454-11e9-a400-e481bf264fdc_story.html?itid=sr_9_2606aa57-21f6-4bcc-8429-2a6a451f213d,2019-02-19,Prosecuting foot soldiers isn’t enough. Donors also have to be targeted.,Extremist group
